"","msno","is_churn","is_duplicate","city","age","gender","registered_via","registration_init_time","payment_method_id","payment_plan_days","plan_list_price","actual_amount_paid","is_auto_renew","is_cancel","n_transactions","payment_price_diff"
"6366","nk1kSyKyz5mA8vmOo2pEeFtL5jkgfArEEII1lQ3o2Pk=",0,1,22,25,1,7,20140522,41,30,117.518518518519,117.518518518519,1,0.037037037037037,27,0
"6367","KjsKUXQRCo60xBtj6iHZ5iz9bLu6sp5yiErvrbkHG5E=",0,1,6,25,1,9,20060902,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6368","4ug5wNEdNpcRyMXzCzvxlXs7mfjYwSj/uPRqJEOefFU=",0,1,9,41,1,7,20151117,41,30,99,99,1,0,16,0
"6369","K653iGuxkOjBHvTSrNwm36j4jyaH/rvQErgu/krAK2I=",0,1,5,34,2,9,20051103,38.8148148148148,30.1481481481481,158.185185185185,152.666666666667,1,0.037037037037037,27,5.51851851851852
"6370","eMIO/VfhT5mem8LmVAJzAEY3AGIVItJL2bYFPqxPgdE=",1,0,22,17,1,3,20141028,38,30,149,149,0,0,8,0
"6371","b8HiJo5MOFmF6nCuLRgTQzWYtiNkTZT2Fymbzt8i8Cg=",1,0,13,28,1,9,20110908,39.3846153846154,57.2307692307692,263.615384615385,263.615384615385,0.923076923076923,0.0769230769230769,13,0
"6372","VnphVtLQ8f52dpCN5+y/8iCf+d2wgVfMYP4MRxhwJd8=",0,0,18,20,2,9,20150303,36.6315789473684,28.4210526315789,154.473684210526,162.315789473684,0,0,19,-7.84210526315789
"6373","lPgxy73vgO4lsIwvyvAxco23IpC1FJe9foyDHhYCbd4=",0,1,12,27,1,9,20090608,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6374","4OfHsWkVhKgo938XnIvGuhyK8EdUVgIly3ClWfpfl7M=",0,1,13,26,1,7,20130124,41,30,142.75,133.4375,1,0.0625,16,9.3125
"6375","5ovtOj2Wg4p2mtLokPRuCbjozcYI2MMSxDb5+ecNVnE=",0,1,12,22,2,9,20110429,34.9,46.5,226.6,226.6,0.8,0,10,0
"6376","VOIOE3HirOaBpGNfeNc6nL7o8rjrib9WSVurtIV9cHY=",0,1,13,24,2,9,20111204,36.2857142857143,30.1428571428571,173.357142857143,173.357142857143,0.928571428571429,0.142857142857143,14,0
"6377","vuGi8YIp8uOfMajTs1YWjsbWBk4h9kAD4MZtYO8rnjM=",0,0,5,26,1,7,20160713,41,30,99,99,1,0,7,0
"6378","5+k0HnJCoSQHWKzBm9NrN95ZDc7u0tGxsee1KZSblfg=",0,1,5,40,2,9,20050225,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"6379","WCCtl8vDLcoBmVzcev8CRFRs/Flam4+sFEeqI46bWww=",0,1,6,35,1,7,20110310,41,28.9285714285714,113.321428571429,118.642857142857,1,0.0357142857142857,28,-5.32142857142857
"6380","fyUXPJPKWrUtBRc5tYlTcD3O+rWcXUQAfNMP82eK3yg=",1,0,13,40,2,9,20070320,38,30,149,149,0,0,2,0
"6381","3ERFxYptx7DBL5KKLQYf8+XBkwizIpjNnPkQmmsa6Is=",0,1,22,25,1,3,20150103,40,28.695652173913,142.521739130435,149,1,0.0434782608695652,23,-6.47826086956522
"6382","z7fbyFmGy+rPor1CYGW5lDZboG6XruLrYyt04TWIRjY=",0,1,5,23,2,4,20151223,39.1111111111111,48.3333333333333,231.777777777778,231.777777777778,0.888888888888889,0,9,0
"6383","pfGhhADL21yXYO1bi732ywAWVStEVJ1qHiiR99v3NUQ=",0,1,13,65,2,3,20120818,37.6,28.65,141.55,149,1,0.05,20,-7.45
"6384","Nd9vLk2++gEPrDnwhiyCJKLFwJKZd/ba8yyHPSH+XjE=",0,1,6,31,2,9,20100913,38.7391304347826,28.8260869565217,142.521739130435,149,1,0.130434782608696,23,-6.47826086956522
"6385","Etw5kaPwT0N1lfwmKgV35OcthWhBfxQyMg7ef/lpslo=",0,1,10,26,1,9,20070423,38.8888888888889,29,146.962962962963,152.481481481481,0.962962962962963,0.111111111111111,27,-5.51851851851852
"6386","QkWCpg5TkFKFKbYLQA2zSKpnDndDIjkv6MIc2by4KBo=",0,1,13,56,2,9,20120315,39.56,28.96,144.28,150.24,0.96,0.04,25,-5.96
"6387","TICqEY6G/Zgt3VEJg3Z3yc3Hn655XNKZ0OIslw1K9vc=",1,0,22,32,2,9,20141223,28.6666666666667,190,862.333333333333,862.333333333333,0,0,3,0
"6388","San7ay2nz3QHMmm49akCy1I5QO65sUPmkx5vFp/OVik=",1,1,4,33,1,9,20051207,39,28.65,141.55,149,1,0.05,20,-7.45
"6389","lkSIut83iwxoF1xCA/CjhoTgqi9gkvDY+39fESsJ4Qc=",0,1,13,34,1,9,20101116,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6390","yA4SS5iM+HjLQ3YIPoH8YIGi7Z62irvTRmR3DScunfU=",0,1,14,33,1,7,20110317,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"6391","1gBdSShQfGnhfluV++3251ctVzMosKu19nctG/vovB4=",0,1,7,31,1,9,20090204,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6392","pWpzT1R8q2RhUjE6adEBvPdp9ftCLxso2lwRfYGKT4M=",0,1,4,57,2,3,20150118,38,30,149,149,0,0,18,0
"6393","zIOoWOERWZnhHCn9OdOx0IuxDFzNSgJ1hybJUvwaiuA=",0,1,14,25,2,3,20120101,37.8888888888889,30,152.444444444444,152.444444444444,0.888888888888889,0,9,0
"6394","APCXGnWAUReOHThQPqPBY17CPMdm7lDWFpO6Yp4YEXg=",1,0,15,21,2,4,20160311,37.6,30,155.2,155.2,0,0,10,0
"6395","Fr0mbK/U0FDJAFWQshE5TYnsdGd7//gW4JuvhmvjvpM=",0,1,21,22,2,9,20150315,37.8571428571429,28.9047619047619,141.904761904762,141.904761904762,0,0,21,0
"6396","skXAkmq9S73raJKvnIZo5wgmbDicmOJoF6RVY42xgTs=",0,1,5,30,2,7,20130616,39.8076923076923,27.8076923076923,137.538461538462,149,1,0.0384615384615385,26,-11.4615384615385
"6397","UlcD4EACw+egm5GIlF93tBt+m/56ZK2mDFNS0F2lpds=",0,1,15,19,1,9,20140517,38,30,149,149,0,0,25,0
"6398","3bcX3b2nxJrm3bbKHD4L2K96nRSkfueHo3rH78mohp0=",1,0,1,36,1,4,20160831,37,22.3333333333333,99.3333333333333,99.3333333333333,0,0,3,0
"6399","uteofxeta1a35OT9O8Nse8n2WhAC2mRRt5V/JBWz1B8=",0,1,4,19,2,9,20160406,23,30,149,137.333333333333,1,0,12,11.6666666666667
"6400","csVqWBLbAalhD4/pVQ4tjZ5VCx/015UQt2vBJf3UmX0=",0,1,5,25,2,9,20061223,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6401","QgctaXOZNo8O83inodXdfBCXQkoaxRVTfVvkXj+Yk+g=",0,1,4,30,2,7,20101202,41,28.8461538461538,124.038461538462,129,1,0,26,-4.96153846153846
"6402","LSj5WOoMFzQuyPK7rtsQ8FsUOss2tAJN7RFRPoyUF3c=",0,1,5,30,2,7,20110222,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"6403","YXEl8V7NsVVXJ8HuuKj7UPy3q9aKM6pMVfCy9+fywhw=",0,1,13,48,1,9,20080913,38.2,66.5,294,294,0.9,0,10,0
"6404","RLWz3v+ByfNU+Ujw2WAhGU9cS5keTtD3dNyOh37d+1M=",0,1,4,18,1,3,20140816,39,30,149,149,1,0,12,0
"6405","Dh+AHh79jF3Gpe6RMVV6PXB//f7hL6gXTVVpMtakVc8=",0,1,22,37,1,9,20110423,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6406","6uB353XkzTeoRYDzKdFR5HlISHYtYhRl3ju2uhPhPXA=",0,1,13,33,2,7,20130113,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"6407","pz10mekNpF+J1KFk6vb4sKGkzdkKk1rz+Ul9pkQCPDI=",0,1,5,37,2,7,20160307,41,30,99,99,1,0,12,0
"6408","dMklhsnStEIcK9nYYYS1w44s6SwLDUUr77Mt/QPdL5s=",0,1,5,33,1,9,20080902,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"6409","oM4E9jYUdvAYp7X54uNwWJcHxcc6g0UNVNMO5PcSxWc=",1,0,13,25,1,9,20070421,37,30,149,149,1,0.25,4,0
"6410","89NBGtju7QfEU82fKakPpTTRP3wilKfc36J9S3xvgcc=",0,1,13,20,2,3,20121221,38.6111111111111,30,149,149,0.611111111111111,0,18,0
"6411","kyvlPbj8zIQHIQz7elchuM2TjjtY8Bo4bI1+VrxA86E=",0,1,15,46,1,3,20130530,39.9259259259259,29.037037037037,143.481481481481,149,0.962962962962963,0.037037037037037,27,-5.51851851851852
"6412","RryqFlfMsj5dPxZXob+6Tox+EJDO8AzLodLEH2Fgmy8=",1,0,5,43,1,9,20050526,32,295,1293.5,1293.5,0,0,2,0
"6413","IzbBElBcvCOMXed+Q3zB4a2xef1rBwoJmTxaDSxArDE=",1,0,12,24,1,9,20110413,39,28.0714285714286,138.357142857143,149,1,0.142857142857143,14,-10.6428571428571
"6414","VeQWLV04PLq2v9qKpkGH+Cd90EB1+BildcYMMeSNWuU=",0,1,18,23,1,9,20150730,35,53.1818181818182,255,255,0,0,11,0
"6415","kmA7cd5xvZkeUBRPcJbWE/mVHD+et1vOeK2Zj67/vTc=",0,1,15,33,2,3,20120422,36.7142857142857,29.1071428571429,156.25,161.607142857143,0.428571428571429,0.0714285714285714,28,-5.35714285714286
"6416","9KPMIdrSls5UjQ7MpKUOKS4fTvXZL0C2EAohD8k6YTM=",0,1,5,40,1,9,20090801,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"6417","ruhxDynOasiETJ1JXHThJr4dXyQcDBohYUvg/JbMgIk=",0,1,22,28,2,9,20090414,39,28.4444444444444,140.722222222222,149,1,0,18,-8.27777777777778
"6418","daKREgEmMkE+dDkr6L7hAwcaZfY/n2uzNFbNGP0Ll74=",0,1,15,36,1,9,20110606,38.75,30,149,149,0.75,0,12,0
"6419","elSt90WW5rIOGECkXk0c8ZyWKyHEUa7YR2yOyaxswxE=",0,1,13,18,1,3,20121028,38,30,149,149,0,0,4,0
"6420","hmhC+OKu37LCwnqpPNe6QA9u/dnW3iLPPruIqc53ZTk=",0,1,15,19,2,7,20151031,41,30,99,99,1,0,16,0
"6421","BfWJZ0ciG1KT3+D+cT0OYEWYKjMn61Nt/fKpkR7j1Yc=",0,1,14,41,2,7,20101019,41,30,129,129,1,0,26,0
"6422","j6v4Uja6UGejAi02jd3ywLQC5+qOsDUOSHd3nNJRo6w=",0,1,22,19,2,3,20151006,38,30,149,149,0,0,12,0
"6423","xx1ifVVRAqkVdKAfEFh0dHhRnN7KHhg8AyjEtuf4NVE=",0,1,14,24,2,9,20110507,38,30,143.333333333333,164.619047619048,0,0,21,-21.2857142857143
"6424","Zm/bQ4MJLRgfcOSjzBKMgMUCRwjMQ8dpGy0MR7FhANw=",0,1,4,49,1,9,20111214,40,30.1538461538462,149,149,1,0,26,0
"6425","Hez/A3Zb8VOU9YPjNmPKTCI9Bg4Pe3+ynPBsXXNtHYc=",0,1,18,24,2,7,20140209,41,28.8461538461538,143.269230769231,147.846153846154,1,0,26,-4.57692307692308
"6426","LVc+NoGoLW36k7IkNoKUULqp7f2y6u3JodMix8jhg1I=",0,1,13,23,1,4,20160227,37.5555555555556,30,155.888888888889,155.888888888889,0,0,9,0
"6427","SJHhtwMhacHrhMm0qWeTCXZgdjtHNfR8qIaTjGtIXdU=",0,1,13,22,1,9,20120824,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6428","fYiWvPvvWDuoDMjp3iyQ9uF6f1qd6v9IcE2PU5mG1eU=",0,1,5,30,2,4,20160721,36,30,180,180,0.857142857142857,0,7,0
"6429","tGfuLWsjBIFOHZ1j0Rvl+LA9AlfbwzVhSJhr3fddAIQ=",0,1,13,27,2,9,20100603,34,22.1739130434783,110.130434782609,149,1,0,23,-38.8695652173913
"6430","e2s5EFKMqmEjnA9SNp4lNJgapbcYWuJS3qoU3k5wlUk=",0,1,15,20,2,3,20150815,39,30,149,149,1,0,13,0
"6431","c4djVPptNX0Gon7j8zqAiT14K4kmKv8k9ghJrbNvrbE=",0,1,5,30,1,9,20080505,40,30.1923076923077,149,143.269230769231,1,0,26,5.73076923076923
"6432","NTNpWLRtOiiunD2gYH2Vi9ikgeMTyEMha32odlmtThY=",0,1,6,28,2,9,20130627,37.3333333333333,28.875,142.791666666667,149,1,0.0416666666666667,24,-6.20833333333333
"6433","kAaWeT3ckqQuJ/Pli3noqKea6fsMiKaRcCFI2l/LuNA=",0,0,1,19,1,3,20141122,37.85,28.85,141.55,141.55,0,0,20,0
"6434","x8PxDtnIfUUbxhzbwgYyQyCbmj4q+23EurKF7e+XaJc=",0,1,10,27,1,9,20110424,37,28.7619047619048,141.904761904762,149,1,0.0476190476190476,21,-7.09523809523809
"6435","Et9+KrsEyLvc8GlLcvXPocMBY8q18diNAmTV3HDzYbo=",0,1,22,35,2,4,20160816,39,30,149,149,1,0,7,0
"6436","CRn9SJPo+u+x138AAHifHIjM4DvmM4EX1GWy2bnTI4U=",0,1,4,44,1,9,20071021,40,30.1538461538462,149,149,1,0,26,0
"6437","qIolnMmeGnr/PdAhbNQSQvpMXAavjVGEbrNd1kSGq+I=",0,1,3,29,2,9,20041206,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6438","U+mdJR0QuUa3l91wMfPxwIqbIzGi27PjIqRgM7wGBFA=",0,1,4,38,2,9,20060306,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"6439","Ibb7MooJU9oiNCe8z+gtJPc1QBRCkbnYFcyazfAmZE8=",0,1,13,42,1,9,20090813,40,28.92,143.04,149,1,0.08,25,-5.96
"6440","B9VsH75pnQTntLIK1xGVUYg/ydId9awfYElm2ySwLCU=",0,1,15,31,2,9,20050430,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6441","PPJd6sLVbYRG8zwILpaD+zqU9y1FshqakaY3Zvybf30=",0,1,4,41,1,3,20121015,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6442","TpuPJwNdI7+rmZfw+nbiUcykhD0jDM8bGKVPMOoa/S0=",1,0,12,21,2,9,20101027,33.5,125,574.25,574.25,0.5,0.25,4,0
"6443","iUW35K/iowbm0U2aOfdBZXwlwjtwtNJHX6bzhFmyppg=",0,0,5,25,1,9,20150616,34,201.666666666667,761.333333333333,761.333333333333,0,0,3,0
"6444","jkJbT6m+hGGuSJXK35y7Guc+PRNusxBCNGYLCm4fUaU=",0,1,10,17,1,3,20141227,37,30,164.5,164.5,0.4,0,10,0
"6445","/44/VDS/bKUTp3aK1Zxz58lLKhZpvzM8wx6txeZho78=",0,1,13,25,2,7,20121024,41,28.8888888888889,132.37037037037,137.888888888889,1,0.037037037037037,27,-5.51851851851852
"6446","2Hdj2n3NW8JGby5Fl9RDtrfsCfyGYhd1nzDV5vQ6+gA=",0,1,22,29,2,9,20110121,39.1111111111111,29.037037037037,150.37037037037,155.888888888889,1,0.037037037037037,27,-5.51851851851852
"6447","IcqRnr3t8vnufY8dAch9dzf3jz9+0OH2jWYvKamSMo4=",0,1,4,28,2,3,20121217,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6448","D+Cyvn5959ocrxQ/poEnJmPfyleHqp1WmQ6F5SjxWTw=",1,0,4,18,2,3,20131119,38,30,149,149,0,0,9,0
"6449","Atlf1KXhE/lA2n8uF6GR1grvyh1TVK12oeXWzUIZuoE=",0,1,13,33,1,9,20090522,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6450","FCO8Jmb0et+mxNHSMUlPnA41oqM9RxEx/xd806WrmDE=",0,1,18,23,2,3,20140420,36.25,77.5,381,381,0.875,0,8,0
"6451","4lmnOiqzG+9khRaw4pGWkxaPyTPAYxYo6e+t3C1x2yg=",0,1,13,19,1,3,20140922,35.2307692307692,42.6923076923077,215.846153846154,215.846153846154,0,0,13,0
"6452","Ic1yYZXrKTFiOSMwJXUE3dpYIz+R3nTO47BwywDn1XM=",0,1,19,41,1,9,20160617,32.5555555555556,30,152.444444444444,152.444444444444,0.888888888888889,0,9,0
"6453","SEXLQ0GW1Lv/iBDk0dBARsKffBVFPvhFy7Lumj3fLLQ=",0,1,13,34,2,9,20091109,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"6454","WQeWVhlAVi3yHhM5vuNbdKXyhTxj95/a5Nn5eKbJPmQ=",0,1,5,22,2,9,20071112,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"6455","SYHds7+4RK30bQVzA413lKpEvdIpmTj3keHC6NXD3Fk=",0,1,13,44,1,9,20101126,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6456","SU260a5FS9JxPdB1xCFu9uyUBxiHZreesMxWYLvifq8=",0,0,5,52,2,9,20151224,34.5714285714286,30,140.428571428571,140.428571428571,0.428571428571429,0,14,0
"6457","XMHq85U/PvuinIrH1dmCi5uV00pVUYy173lAnnSZFoM=",0,1,4,33,1,9,20061227,40,30.1538461538462,149,149,1,0,26,0
"6458","Cp84y/kkg3CvfuVxLEhXBa0lKVYh0BauXIF0LoF0ftY=",0,1,4,35,2,7,20100520,41,30,129,129,1,0,26,0
"6459","38KgH2L1dYf6ZCGX3lMEOS6exk7U1e11DXQuqpaEv3w=",0,1,14,24,2,9,20071128,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6460","3gsYSuAyXPhv/51ObwqOMKUwHxJdSFk68FqPaMeUoCQ=",0,0,6,27,1,3,20150808,29,30,180,180,0,0,2,0
"6461","aX46jmJAMzjgWK8DT78Y20tgOjzolGfzktjP8oUmzlE=",0,1,22,29,2,9,20141019,39.4285714285714,29.0357142857143,143.785714285714,138.5,0.857142857142857,0.107142857142857,28,5.28571428571429
"6462","srfzclsLG4bRm6IzRuTjwwwEAHdaj65u3guZyeciTJ4=",0,1,22,37,2,7,20110406,41,29,126.033333333333,131,1,0.0666666666666667,30,-4.96666666666667
"6463","V5sc8Fpn8LGtAr/eQLPJXS263dQ7124zpqPusJeK6Fc=",0,0,5,48,1,3,20161005,36,30,180,180,0.75,0.25,4,0
"6464","1zA1qS//wGi5QGvhNHkisS5N7wHbCUz6P7VCZNmfuMc=",1,0,4,27,1,9,20100612,32,187.5,846.5,846.5,0,0,4,0
"6465","0HoRKLHPVVsqhnKk9sw4iLtHpKTC/+zKWKPAPk11TOo=",0,1,22,21,2,7,20130606,41,30,99,99,1,0,16,0
"6466","9bNFPdXT/Z5Lecbnj5JdCkF1stft5wqRgxEJkDxDR5U=",0,1,10,29,1,9,20130126,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6467","+0rHkv3z1sVolW6mAza1aSV/YiJ0k8/fuXFtf15ey1s=",0,1,15,32,2,9,20111018,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6468","i9UuoRp/dMt7eVJhgGYaT3DyA2TV9TEb8cFO9OaGGeg=",0,1,22,22,2,3,20120512,38.1764705882353,28.2941176470588,140.235294117647,149,0.882352941176471,0.117647058823529,17,-8.76470588235294
"6469","YJlsz0sh+3DDyMiUkhtJFOzNB7sd1K3VEF03OWaCpUA=",0,1,5,27,1,9,20140811,38,47,220.533333333333,220.533333333333,0,0,15,0
"6470","+9Srn4XoovTb23W6hR9wW20qToPCDuz1RKvPGqwJpJY=",0,1,13,35,2,9,20120805,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6471","TinAp6YZKApzsJTHYb17PQbfrnNd4np7cE1dYatCL9g=",0,1,13,26,1,9,20140923,40,28.5263157894737,141.157894736842,149,1,0.157894736842105,19,-7.84210526315789
"6472","vylFzh8iBbV37koKTSS5Li7w9VHnsUZEYOJj0hIqDOU=",0,1,22,34,2,9,20070516,37,30.1923076923077,149,149,1,0,26,0
"6473","NUr0E+fFLOsy8ym0mJspFJhuWHPjfoVjezpCppUmlk8=",0,1,4,25,2,7,20151126,41,30,135,135,1,0.1,10,0
"6474","2Fp1m/Fwd2Sqz/O4pP8DtmX8PN2wvsOZtbfCgmf+G6k=",0,1,4,35,2,3,20151209,34.8,30,169.8,159.866666666667,0.866666666666667,0.0666666666666667,15,9.93333333333333
"6475","fC+4zLMTx54PJOzBomx95fIBFi5ADnf9MuPZEp3531I=",0,1,22,19,2,3,20130131,30,30,100,100,1,0,3,0
"6476","pohZc82G0TGsm3aOAFEE+/U0+UPX3PkREGH/4apZzhA=",0,1,9,23,1,9,20070207,39,28.4444444444444,140.722222222222,149,1,0,18,-8.27777777777778
"6477","dGJr1GzVUdJY8Xxl5qweXjE/5qb0wiW0rQDfA2jEbg8=",0,1,15,25,2,9,20071221,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6478","K2Kav/tZ35IR0iosvQxbQxqouKXKNTh2w2hTSt12LHY=",0,1,13,36,1,3,20121219,40,28.5789473684211,141.157894736842,149,1,0.0526315789473684,19,-7.84210526315789
"6479","Quklv/WyzrzlVYeWkIyiFjmGDWDhCW2wduTAArTcAC8=",0,1,3,22,1,3,20130731,38,48.3333333333333,231.777777777778,231.777777777778,0,0,9,0
"6480","XKGRdSx28AT60rLlF0TdYFNo+hh/g9HntqaTFDDdspU=",0,1,12,44,1,9,20111014,40,29.037037037037,143.481481481481,149,1,0.0740740740740741,27,-5.51851851851852
"6481","1vy5WD2KvMwUKO3IFsCjiRJCqFva9nh/LFn1KrR8j7I=",0,1,13,22,1,9,20150920,40,30,149,149,1,0,18,0
"6482","YTcSi13Q9wbmv2Hxlz5p75uYoUNaUEKagyT4W56DDvk=",0,1,5,38,2,9,20041225,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6483","eyHMPAwdIpwlgxegc5q8SITtivTZjhDSiaygFvZEDZo=",0,1,6,23,1,9,20120820,30,30.1538461538462,147.461538461538,147.461538461538,1,0.0384615384615385,26,0
"6484","D/x3pGTIfqI5tnKCLvJ810/RAqRzrTFKDyCSWx4FFg0=",0,1,14,29,1,3,20130325,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6485","tAErCjlnGwauDV3HpbBXEUIrIBU0g7jM/6FeucM0jJQ=",1,0,13,27,1,3,20130226,12,410,1788,1788,0,0,1,0
"6486","jNBC60DeYn5fatyqZDPDIFkE9lbisw0ODxubTf+WpfE=",0,1,13,34,2,9,20140805,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"6487","ZLE6rYEAq2kNu1KF9orLgO/rF1X8vAbV37MA788y0Qo=",0,1,14,29,2,4,20170121,29,30,180,180,1,0,2,0
"6488","jhRx1ddYNMdfzNGGv+FC86hgZa9ssLrwRWJ3DqzAD0Q=",0,1,22,26,2,9,20101108,40,30,149,149,1,0.142857142857143,7,0
"6489","H9mQFvE6nVJE3HMrN0Ys+4wEkzegf6bfG4GgOeO+LMY=",0,1,22,21,2,9,20080503,30,30,149,130.375,1,0,8,18.625
"6490","R4oMi1H6mbKWyhEUh3j56kiXYezjOZgqbS7cxuNySjM=",0,1,15,25,2,7,20121218,41,30,99,99,1,0,8,0
"6491","5JH39nbPckAUYJWWGFt/CuBYTXD0coBU8em5n5pM9BM=",0,1,5,29,2,9,20090814,37.0357142857143,29.0714285714286,145.892857142857,151.214285714286,1,0.0714285714285714,28,-5.32142857142857
"6492","NUilL047N6wio5+CmZnpC5Hlsnz/sVQ7l0yoPwJ6Er0=",0,1,1,33,1,9,20150813,30,30,149,149,1,0,10,0
"6493","Bd/a3hSQgRAioXWdCFu2Zh2GziSmFbpV7H21DM8Ax/I=",0,1,5,39,1,9,20060320,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"6494","QCyD5BiRIyHM9mwh39XYb0B3g34XgYaaiDezidVuIHQ=",1,1,5,24,2,9,20130829,39,28.65,141.55,149,1,0.05,20,-7.45
"6495","8SyBzmKPBmoi9JTk4CT2mrMCityQ0pdtc1w7X52sjrQ=",0,1,5,43,1,9,20070225,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"6496","R7UWUHLSjInmflabzG/+dlAWTsI/MnKi+6z3sW2aZ5Y=",0,1,13,33,2,9,20100216,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6497","rNyPwrnDRq5HI4fSOISkAWnlOZm7IZYPyTBKeKs3WZE=",0,1,18,20,1,3,20130119,35.9230769230769,28.2307692307692,161.538461538462,161.538461538462,0,0,13,0
"6498","YMndik533UU2bigeCACohA81ZCQWL45KbGTXmf8JC1M=",0,1,15,40,1,9,20110809,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6499","J7aQKCl4hrdZPB094IpMXij8XGIrJPl7SS2Do80C2yo=",0,1,22,24,1,3,20160225,40,30,149,149,1,0,13,0
"6500","JHToORc8tH937OFiazcVz9BosiINR8Iv8suD17d+wPU=",1,1,5,28,1,7,20120114,41,28.8888888888889,135.333333333333,137.888888888889,1,0.0740740740740741,27,-2.55555555555556
"6501","shK7kG92+EFqDcCFWIiBZF3CMBF34dNgWg/gJvpS6X4=",0,1,22,17,1,9,20141221,37.6666666666667,27.4444444444444,132.444444444444,132.444444444444,0,0,9,0
"6502","4e9HUxDhqUAf++EtFFblFQD0XdEV8nQvEDLzYUZgy4k=",0,1,6,23,1,4,20160429,38,30,149,149,0,0,8,0
"6503","EVddO3AwZH5n4V2908e67daaeFXWF88H1qT5W2kLmR8=",0,1,4,30,2,9,20070215,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"6504","DMDUnWcKQS/H3+nuSYs+NK/wuMo4azrmye4aTouKXEU=",0,1,13,28,2,3,20131031,37.9,28.7,141.55,149,1,0.05,20,-7.45
"6505","9+2V3RrY/jisFuowGCDDOsgdnF2w/nCLyQtdekLP5jE=",0,1,13,30,1,9,20100906,40,29.037037037037,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"6506","T8/w0OITgJEONGpHGZmGfwoWixM/9Jjb3IPq4p0wz3g=",0,1,15,27,1,9,20090606,40,30,149,149,1,0,16,0
"6507","NMLEVWs6J0VkK2fuaPCJD9yQP+Lu1UTz9uDxI6APEpQ=",0,1,13,44,1,9,20071006,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"6508","WvIQ3djYffkTqcgwqR/SlXk36VmMeFJQWzFL2MblCvM=",0,1,6,52,2,7,20121217,41,28.9285714285714,138.321428571429,139.357142857143,1,0.0357142857142857,28,-1.03571428571429
"6509","QZCVLVaENstDMpJiN+zdOkZ+AQX1NJGnfmK4JMNttO4=",0,1,13,18,2,3,20130606,31.1428571428571,26.7142857142857,149.857142857143,149.857142857143,0.428571428571429,0,7,0
"6510","vYESTVFVyp1VSs8o0Ym/UDGmCmdz5fwkQemZ/0VkTiM=",0,1,15,35,2,9,20101222,40,30,149,149,1,0,12,0
"6511","U3TGLgvhhhAnyYcLrouPh3BrCqxMnCVNGWiHHNOOrJg=",0,1,17,22,2,4,20160728,29,30,180,180,0,0,7,0
"6512","VuV3Tw28x234kRSQiTLPXsPYAAEm7Rw18UuSwYXQE0U=",0,1,15,32,1,9,20140910,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"6513","F7t+4kK7FEVlmjtJ92QoSJaIOAQ4I5xSQ7HGKaS+JXE=",0,1,13,18,1,7,20140808,41,28.75,142.791666666667,149,1,0,24,-6.20833333333333
"6514","HYNR6WbMeClM/qPZdGNxckyQWLqDmfarA1JdGY0ix7E=",0,1,13,57,1,3,20141001,40,30.1538461538462,149,149,1,0,26,0
